id,bin,triplet_type,mean_acc
lv8ld5wh,3,L,0.865979381443299
lv8ld5wh,4,H,0.975103734439834
lv8ld5wh,4,L,0.9021739130434783
lv8ld5wh,5,H,0.9201680672268908
lv8ld5wh,5,L,0.9393939393939394
lv8ld5wh,6,H,0.9516129032258065
lv8ld5wh,6,L,0.9555555555555555
lykz1rsu,1,H,0.9541666666666667
lykz1rsu,1,L,0.9662921348314607
lykz1rsu,2,H,0.9620253164556962
lykz1rsu,2,L,0.9537037037037037
lykz1rsu,3,H,0.9467213114754098
lykz1rsu,3,L,0.9578947368421052
lykz1rsu,4,H,0.9670781893004116
lykz1rsu,4,L,0.9615384615384615
lykz1rsu,5,H,0.9246031746031745
lykz1rsu,5,L,0.9247311827956989
lykz1rsu,6,H,0.9670781893004115
lykz1rsu,6,L,0.9299999999999999
mee14g6o,1,H,0.9317269076305221
mee14g6o,1,L,0.8888888888888888
mee14g6o,2,H,0.9554655870445343
mee14g6o,2,L,0.9213483146067416
mee14g6o,3,H,0.9411764705882353
mee14g6o,3,L,0.8645833333333333
mee14g6o,4,H,0.9259259259259258
mee14g6o,4,L,0.8921568627450981
mee14g6o,5,H,0.9061224489795918
mee14g6o,5,L,0.9347826086956522
mee14g6o,6,H,0.92
mee14g6o,6,L,0.8725490196078431
megc4lwa,1,H,0.9877551020408164
megc4lwa,1,L,0.968421052631579
megc4lwa,2,H,0.9512195121951219
megc4lwa,2,L,0.9333333333333333
megc4lwa,3,H,0.9392712550607287
megc4lwa,3,L,0.9
megc4lwa,4,H,0.9631147540983607
megc4lwa,4,L,0.9782608695652174
megc4lwa,5,H,0.9311740890688258
megc4lwa,5,L,0.9019607843137255
megc4lwa,6,H,0.9369747899159664
megc4lwa,6,L,0.9238095238095237
mei70uns,1,H,0.9711934156378601
mei70uns,1,L,0.9902912621359223
mei70uns,2,H,0.941908713692946
mei70uns,2,L,0.9719626168224299
mei70uns,3,H,0.9495798319327731
mei70uns,3,L,0.9894736842105263
mei70uns,4,H,0.978813559322034
mei70uns,4,L,0.9622641509433962
mei70uns,5,H,0.9453125
mei70uns,5,L,0.9512195121951219
mei70uns,6,H,0.9598393574297188
mei70uns,6,L,0.9722222222222222
merxonq0,1,H,0.9387755102040816
merxonq0,1,L,0.941747572815534
merxonq0,2,H,0.9782608695652174
merxonq0,2,L,0.9115044247787611
merxonq0,3,H,0.9361702127659575
merxonq0,3,L,0.9238095238095239
merxonq0,4,H,0.9574468085106382
merxonq0,4,L,0.9622641509433962
merxonq0,5,H,0.9094650205761317
merxonq0,5,L,0.9019607843137255
merxonq0,6,H,0.9221311475409836
merxonq0,6,L,0.87
msc1rxqn,1,H,0.9628099173553719
msc1rxqn,1,L,0.945054945054945
msc1rxqn,2,H,0.9425287356321839
msc1rxqn,2,L,0.9111111111111112
msc1rxqn,3,H,0.9367088607594937
msc1rxqn,3,L,0.946236559139785
msc1rxqn,4,H,0.9395161290322581
msc1rxqn,4,L,0.9405940594059405
msc1rxqn,5,H,0.9271255060728745
msc1rxqn,5,L,0.9340659340659341
msc1rxqn,6,H,0.928
msc1rxqn,6,L,0.9080459770114941
mtlahwgq,1,H,0.9458333333333333
mtlahwgq,1,L,0.9351851851851852
mtlahwgq,2,H,0.9288702928870294
mtlahwgq,2,L,0.8787878787878787
mtlahwgq,3,H,0.8861788617886179
mtlahwgq,3,L,0.865979381443299
mtlahwgq,4,H,0.9336099585062241
mtlahwgq,4,L,0.9021739130434783
mtlahwgq,5,H,0.8764940239043825
mtlahwgq,5,L,0.9
mtlahwgq,6,H,0.9230769230769231
mtlahwgq,6,L,0.8446601941747572
n29bvgfq,1,H,0.9581589958158996
n29bvgfq,1,L,0.9056603773584906
n29bvgfq,2,H,0.9319148936170214
n29bvgfq,2,L,0.9494949494949495
n29bvgfq,3,H,0.8991935483870968
n29bvgfq,3,L,0.8636363636363636
n29bvgfq,4,H,0.9473684210526316
n29bvgfq,4,L,0.9680851063829787
n29bvgfq,5,H,0.9075630252100841
n29bvgfq,5,L,0.9313725490196079
n29bvgfq,6,H,0.9208333333333333
n29bvgfq,6,L,0.8932038834951457
n5zkdivb,1,H,0.8204081632653061
n5zkdivb,1,L,0.8958333333333333
n5zkdivb,2,H,0.8951612903225806
n5zkdivb,2,L,0.84375
n5zkdivb,3,H,0.9259259259259259
n5zkdivb,3,L,0.8163265306122449
n5zkdivb,4,H,0.9105691056910569
n5zkdivb,4,L,0.8658536585365855
n5zkdivb,5,H,0.9128630705394192
n5zkdivb,5,L,0.875
n5zkdivb,6,H,0.9051383399209486
n5zkdivb,6,L,0.8395061728395061
n98bw1w1,1,H,0.896
n98bw1w1,1,L,0.925
n98bw1w1,2,H,0.8875502008032129
n98bw1w1,2,L,0.9101123595505618
n98bw1w1,3,H,0.9087136929460581
n98bw1w1,3,L,0.9134615384615384
n98bw1w1,4,H,0.9128630705394192
n98bw1w1,4,L,0.9166666666666666
n98bw1w1,5,H,0.8949579831932774
n98bw1w1,5,L,0.8681318681318682
n98bw1w1,6,H,0.896551724137931
n98bw1w1,6,L,0.8981481481481483
ndrjpwzk,1,H,0.9838056680161944
ndrjpwzk,1,L,0.9278350515463917
ndrjpwzk,2,H,0.9477911646586346
ndrjpwzk,2,L,0.9099999999999999
ndrjpwzk,3,H,0.9247787610619469
ndrjpwzk,3,L,0.9059829059829061
ndrjpwzk,4,H,0.8934426229508197
ndrjpwzk,4,L,0.8854166666666667
ndrjpwzk,5,H,0.8666666666666667
ndrjpwzk,5,L,0.9375
ndrjpwzk,6,H,0.923076923076923
ndrjpwzk,6,L,0.900990099009901
nj1xo326,1,H,0.9663865546218486
nj1xo326,1,L,0.9368421052631579
nj1xo326,2,H,0.9365079365079365
nj1xo326,2,L,0.9333333333333333
nj1xo326,3,H,0.8934426229508197
nj1xo326,3,L,0.9195402298850575
nj1xo326,4,H,0.9291666666666665
nj1xo326,4,L,0.9239130434782609
nj1xo326,5,H,0.916
nj1xo326,5,L,0.9651162790697675
nj1xo326,6,H,0.9170124481327802
nj1xo326,6,L,0.9292929292929294
noei6ysf,1,H,0.9083665338645418
noei6ysf,1,L,0.896551724137931
noei6ysf,2,H,0.9230769230769231
noei6ysf,2,L,0.8543689320388349
noei6ysf,3,H,0.9541666666666667
noei6ysf,3,L,0.9207920792079208
noei6ysf,4,H,0.9791666666666667
noei6ysf,4,L,0.9393939393939394
noei6ysf,5,H,0.9349593495934959
noei6ysf,5,L,0.956043956043956
noei6ysf,6,H,0.9369747899159664
noei6ysf,6,L,0.92
nw012b80,1,H,0.9670781893004115
nw012b80,1,L,0.968421052631579
nw012b80,2,H,0.9875518672199171
nw012b80,2,L,0.9696969696969697
nw012b80,3,H,0.9959514170040485
nw012b80,3,L,0.9777777777777777
nw012b80,4,H,0.9918032786885246
nw012b80,4,L,0.9504950495049505
nw012b80,5,H,0.9799196787148594
nw012b80,5,L,0.9782608695652174
nw012b80,6,H,0.9745762711864406
nw012b80,6,L,0.9385964912280702
o0rf6ttx,1,H,0.6970954356846473
o0rf6ttx,1,L,0.75
o0rf6ttx,2,H,0.9041666666666666
o0rf6ttx,2,L,0.8932038834951457
o0rf6ttx,3,H,0.8813559322033899
o0rf6ttx,3,L,0.8636363636363636
o0rf6ttx,4,H,0.9180327868852458
o0rf6ttx,4,L,0.9139784946236559
o0rf6ttx,5,H,0.9176954732510288
o0rf6ttx,5,L,0.8541666666666667
o0rf6ttx,6,H,0.8677685950413222
o0rf6ttx,6,L,0.8932038834951457
o0s5d3oa,1,H,0.9390243902439024
o0s5d3oa,1,L,0.9081632653061225
o0s5d3oa,2,H,0.9433198380566801
o0s5d3oa,2,L,0.9347826086956522
o0s5d3oa,3,H,0.9357429718875502
o0s5d3oa,3,L,0.925531914893617
o0s5d3oa,4,H,0.975103734439834
o0s5d3oa,4,L,0.8829787234042553
o0s5d3oa,5,H,0.927038626609442
o0s5d3oa,5,L,0.9313725490196079
o0s5d3oa,6,H,0.9571984435797665
o0s5d3oa,6,L,0.9130434782608695
o164htod,1,H,0.8771186440677965
o164htod,1,L,0.9363636363636364
o164htod,2,H,0.8744588744588745
o164htod,2,L,0.9117647058823529
o164htod,3,H,0.8705882352941176
o164htod,3,L,0.813953488372093
o164htod,4,H,0.9094650205761317
o164htod,4,L,0.8990825688073395
o164htod,5,H,0.921487603305785
o164htod,5,L,0.8571428571428571
o164htod,6,H,0.8816326530612245
o164htod,6,L,0.7676767676767676
o7t1h1uu,1,H,0.9346938775510203
o7t1h1uu,1,L,0.8924731182795699
o7t1h1uu,2,H,0.8059071729957805
o7t1h1uu,2,L,0.7373737373737373
o7t1h1uu,3,H,0.7669491525423728
o7t1h1uu,3,L,0.7553191489361702
o7t1h1uu,4,H,0.8373983739837396
o7t1h1uu,4,L,0.7708333333333333
o7t1h1uu,5,H,0.8583333333333335
o7t1h1uu,5,L,0.883495145631068
o7t1h1uu,6,H,0.8730158730158729
o7t1h1uu,6,L,0.8446601941747572
oc4nj0mw,1,H,0.9635627530364372
oc4nj0mw,1,L,0.9591836734693877
oc4nj0mw,2,H,0.9181034482758621
oc4nj0mw,2,L,0.8725490196078431
oc4nj0mw,3,H,0.8630705394190872
oc4nj0mw,3,L,0.8415841584158417
oc4nj0mw,4,H,0.9206349206349207
oc4nj0mw,4,L,0.9195402298850575
oc4nj0mw,5,H,0.8801652892561983
oc4nj0mw,5,L,0.8200000000000001
oc4nj0mw,6,H,0.8833333333333333
oc4nj0mw,6,L,0.8181818181818181
og139wwb,1,H,0.8333333333333333
og139wwb,1,L,0.817391304347826
og139wwb,2,H,0.8571428571428571
og139wwb,2,L,0.8804347826086956
og139wwb,3,H,0.8842975206611571
og139wwb,3,L,0.8666666666666667
og139wwb,4,H,0.9262295081967213
og139wwb,4,L,0.8461538461538461
og139wwb,5,H,0.8938775510204081
og139wwb,5,L,0.9032258064516128
og139wwb,6,H,0.9477911646586346
og139wwb,6,L,0.9021739130434783
oj7dfs8q,1,H,0.941908713692946
oj7dfs8q,1,L,0.9052631578947368
oj7dfs8q,2,H,0.951417004048583
oj7dfs8q,2,L,0.9320388349514563
oj7dfs8q,3,H,0.9369747899159663
oj7dfs8q,3,L,0.9473684210526316
oj7dfs8q,4,H,0.9510204081632654
oj7dfs8q,4,L,0.9393939393939394
oj7dfs8q,5,H,0.9367588932806323
oj7dfs8q,5,L,0.9540229885057471
oj7dfs8q,6,H,0.9322709163346613
oj7dfs8q,6,L,0.8775510204081634
ojgtxh4b,1,H,0.9065040650406504
ojgtxh4b,1,L,0.8888888888888888
ojgtxh4b,2,H,0.8612244897959183
ojgtxh4b,2,L,0.8444444444444443
ojgtxh4b,3,H,0.842741935483871
ojgtxh4b,3,L,0.8791208791208791
ojgtxh4b,4,H,0.8645418326693226
ojgtxh4b,4,L,0.7604166666666665
ojgtxh4b,5,H,0.8433734939759038
ojgtxh4b,5,L,0.8282828282828283
ojgtxh4b,6,H,0.8416666666666667
ojgtxh4b,6,L,0.8181818181818181
op2f5tbq,1,H,0.8734177215189873
op2f5tbq,1,L,0.8061224489795918
op2f5tbq,2,H,0.8264462809917356
op2f5tbq,2,L,0.8333333333333333
op2f5tbq,3,H,0.888
op2f5tbq,3,L,0.8645833333333333
op2f5tbq,4,H,0.8823529411764706
op2f5tbq,4,L,0.8952380952380953
op2f5tbq,5,H,0.853658536585366
op2f5tbq,5,L,0.875
op2f5tbq,6,H,0.8600823045267489
op2f5tbq,6,L,0.8247422680412372
opoeebkv,1,H,0.8911290322580645
opoeebkv,1,L,0.9204545454545454
opoeebkv,2,H,0.8725099601593626
opoeebkv,2,L,0.9052631578947369
opoeebkv,3,H,0.9215686274509804
opoeebkv,3,L,0.8817204301075269
opoeebkv,4,H,0.9061224489795918
opoeebkv,4,L,0.8404255319148937
opoeebkv,5,H,0.8979591836734693
opoeebkv,5,L,0.8725490196078431
opoeebkv,6,H,0.9218106995884774
opoeebkv,6,L,0.9
orpo5v41,1,H,0.94921875
orpo5v41,1,L,0.9333333333333332
orpo5v41,2,H,0.9480519480519481
orpo5v41,2,L,0.9519230769230769
orpo5v41,3,H,0.9357429718875501
orpo5v41,3,L,0.8518518518518519
orpo5v41,4,H,0.9375
orpo5v41,4,L,0.8723404255319149
orpo5v41,5,H,0.9153225806451613
orpo5v41,5,L,0.9032258064516129
orpo5v41,6,H,0.8870292887029289
orpo5v41,6,L,0.8771929824561403
ou69io2m,1,H,0.9259259259259259
ou69io2m,1,L,0.9175257731958764
ou69io2m,2,H,0.9471544715447154
ou69io2m,2,L,0.9175257731958762
ou69io2m,3,H,0.946058091286307
ou69io2m,3,L,0.9166666666666667
ou69io2m,4,H,0.8875502008032129
ou69io2m,4,L,0.9090909090909091
ou69io2m,5,H,0.889795918367347
ou69io2m,5,L,0.9042553191489362
ou69io2m,6,H,0.9377593360995851
ou69io2m,6,L,0.923913043478261
ov0ykrcj,1,H,0.9141630901287554
ov0ykrcj,1,L,0.9150943396226415
ov0ykrcj,2,H,0.8893280632411069
ov0ykrcj,2,L,0.8823529411764706
ov0ykrcj,3,H,0.9473684210526316
ov0ykrcj,3,L,0.9278350515463918
ov0ykrcj,4,H,0.9098712446351933
ov0ykrcj,4,L,0.8064516129032256
ov0ykrcj,5,H,0.9250000000000002
ov0ykrcj,5,L,0.8811881188118812
ov0ykrcj,6,H,0.9256198347107438
ov0ykrcj,6,L,0.8571428571428571
ov6zilsh,1,H,0.9917695473251029
ov6zilsh,1,L,0.9387755102040816
ov6zilsh,2,H,0.9087301587301587
ov6zilsh,2,L,0.8241758241758241
ov6zilsh,3,H,0.940928270042194
ov6zilsh,3,L,0.8556701030927835
ov6zilsh,4,H,0.9759036144578312
ov6zilsh,4,L,0.8478260869565217
ov6zilsh,5,H,0.9621848739495797
ov6zilsh,5,L,0.9351851851851852
ov6zilsh,6,H,0.9798387096774194
ov6zilsh,6,L,0.8315789473684211
ow986b5y,1,H,0.8949416342412452
ow986b5y,1,L,0.8854166666666667
ow986b5y,2,H,0.8835341365461847
ow986b5y,2,L,0.8913043478260869
ow986b5y,3,H,0.8653061224489796
ow986b5y,3,L,0.8522727272727273
ow986b5y,4,H,0.899581589958159
ow986b5y,4,L,0.9148936170212767
ow986b5y,5,H,0.8958333333333333
ow986b5y,5,L,0.8800000000000001
ow986b5y,6,H,0.894736842105263
ow986b5y,6,L,0.9473684210526316
oy96qcal,1,H,0.9623430962343096
oy96qcal,1,L,0.98989898989899
oy96qcal,2,H,0.9795918367346939
oy96qcal,2,L,0.9565217391304348
oy96qcal,3,H,0.952191235059761
oy96qcal,3,L,0.9204545454545454
oy96qcal,4,H,0.916
oy96qcal,4,L,0.9052631578947368
oy96qcal,5,H,0.9314516129032258
oy96qcal,5,L,0.9278350515463918
oy96qcal,6,H,0.9109311740890688
oy96qcal,6,L,0.9186046511627908
p7r46bu5,1,H,0.911764705882353
p7r46bu5,1,L,0.8839285714285714
p7r46bu5,2,H,0.8860759493670887
p7r46bu5,2,L,0.8247422680412372
p7r46bu5,3,H,0.8514056224899599
p7r46bu5,3,L,0.752808988764045
p7r46bu5,4,H,0.8429752066115703
p7r46bu5,4,L,0.8444444444444444
p7r46bu5,5,H,0.8636363636363636
p7r46bu5,5,L,0.7835051546391752
p7r46bu5,6,H,0.878048780487805
p7r46bu5,6,L,0.8470588235294118
p82edp2y,1,H,0.962962962962963
p82edp2y,1,L,0.989010989010989
p82edp2y,2,H,0.9462809917355373
p82edp2y,2,L,0.9299999999999999
p82edp2y,3,H,0.9214876033057852
p82edp2y,3,L,0.8762886597938144
p82edp2y,4,H,0.95850622406639
p82edp2y,4,L,0.9134615384615384
p82edp2y,5,H,0.959349593495935
p82edp2y,5,L,0.9361702127659575
p82edp2y,6,H,0.9523809523809523
p82edp2y,6,L,0.9405940594059405
pc2f0ui6,1,H,0.9322033898305083
pc2f0ui6,1,L,0.9166666666666667
pc2f0ui6,2,H,0.921487603305785
pc2f0ui6,2,L,0.8526315789473684
pc2f0ui6,3,H,0.8785425101214575
pc2f0ui6,3,L,0.875
pc2f0ui6,4,H,0.8925619834710743
pc2f0ui6,4,L,0.8823529411764706
pc2f0ui6,5,H,0.8403361344537815
pc2f0ui6,5,L,0.7878787878787877
pc2f0ui6,6,H,0.9482071713147411
pc2f0ui6,6,L,0.8817204301075268
pc4rm08d,1,H,0.9512195121951219
pc4rm08d,1,L,0.9479166666666667
pc4rm08d,2,H,0.95850622406639
pc4rm08d,2,L,0.9
pc4rm08d,3,H,0.95850622406639
pc4rm08d,3,L,0.946236559139785
pc4rm08d,4,H,0.9128630705394192
pc4rm08d,4,L,0.9108910891089109
pc4rm08d,5,H,0.927710843373494
pc4rm08d,5,L,0.8494623655913978
pc4rm08d,6,H,0.9416666666666668
pc4rm08d,6,L,0.8737864077669902
pft5n8y6,1,H,0.9262295081967213
pft5n8y6,1,L,0.9166666666666666
pft5n8y6,2,H,0.8945147679324895
pft5n8y6,2,L,0.9175257731958764
pft5n8y6,3,H,0.8842975206611571
pft5n8y6,3,L,0.8526315789473684
pft5n8y6,4,H,0.9020408163265305
pft5n8y6,4,L,0.8085106382978723
pft5n8y6,5,H,0.8535564853556487
pft5n8y6,5,L,0.8695652173913043
pft5n8y6,6,H,0.8647540983606558
pft5n8y6,6,L,0.8173076923076923
pl9my9hx,1,H,0.8410041841004184
pl9my9hx,1,L,0.8602150537634408
pl9my9hx,2,H,0.8458333333333334
pl9my9hx,2,L,0.8674698795180723
pl9my9hx,3,H,0.7642276422764227
pl9my9hx,3,L,0.8085106382978723
pl9my9hx,4,H,0.8366533864541836
pl9my9hx,4,L,0.81
pl9my9hx,5,H,0.9173553719008265
pl9my9hx,5,L,0.8571428571428571
pl9my9hx,6,H,0.8714859437751002
pl9my9hx,6,L,0.8854166666666667
pozsjx4f,1,H,0.9339207048458149
pozsjx4f,1,L,0.8918918918918919
pozsjx4f,2,H,0.8979591836734693
pozsjx4f,2,L,0.8
pozsjx4f,3,H,0.9146341463414634
pozsjx4f,3,L,0.8846153846153846
pozsjx4f,4,H,0.9288702928870294
pozsjx4f,4,L,0.9719626168224299
pozsjx4f,5,H,0.9076305220883536
pozsjx4f,5,L,0.923076923076923
pozsjx4f,6,H,0.9208333333333333
pozsjx4f,6,L,0.90625
pp56h32v,1,H,0.9558232931726909
pp56h32v,1,L,0.9473684210526316
pp56h32v,2,H,0.9246031746031745
pp56h32v,2,L,0.9310344827586207
pp56h32v,3,H,0.946058091286307
pp56h32v,3,L,0.8556701030927835
pp56h32v,4,H,0.940928270042194
pp56h32v,4,L,0.9514563106796117
pp56h32v,5,H,0.940711462450593
pp56h32v,5,L,0.9591836734693877
pp56h32v,6,H,0.9504132231404958
pp56h32v,6,L,0.9263157894736842
przvqjfv,1,H,0.8884297520661159
przvqjfv,1,L,0.9021739130434783
przvqjfv,2,H,0.7325102880658436
przvqjfv,2,L,0.8172043010752688
przvqjfv,3,H,0.8381742738589212
przvqjfv,3,L,0.8061224489795918
przvqjfv,4,H,0.8674698795180722
przvqjfv,4,L,0.8191489361702129
przvqjfv,5,H,0.8875
przvqjfv,5,L,0.8367346938775511
przvqjfv,6,H,0.8468085106382978
przvqjfv,6,L,0.8279569892473118
pw6hk232,1,H,0.8912133891213387
pw6hk232,1,L,0.8333333333333333
pw6hk232,2,H,0.7344398340248963
pw6hk232,2,L,0.7745098039215687
pw6hk232,3,H,0.8765432098765432
pw6hk232,3,L,0.8222222222222222
pw6hk232,4,H,0.9148936170212766
pw6hk232,4,L,0.9528301886792453
pw6hk232,5,H,0.9
pw6hk232,5,L,0.8857142857142857
pw6hk232,6,H,0.897872340425532
pw6hk232,6,L,0.8686868686868687
q2og7bcw,1,H,0.9203187250996016
q2og7bcw,1,L,0.8958333333333333
q2og7bcw,2,H,0.8821138211382115
q2og7bcw,2,L,0.8762886597938144
q2og7bcw,3,H,0.868
q2og7bcw,3,L,0.8314606741573034
q2og7bcw,4,H,0.8781512605042016
q2og7bcw,4,L,0.7659574468085106
q2og7bcw,5,H,0.892
q2og7bcw,5,L,0.9139784946236559
q2og7bcw,6,H,0.8691983122362869
q2og7bcw,6,L,0.8076923076923077
qbftx87x,1,H,0.865546218487395
qbftx87x,1,L,0.941747572815534
qbftx87x,2,H,0.9012345679012347
qbftx87x,2,L,0.87
qbftx87x,3,H,0.9262295081967213
qbftx87x,3,L,0.8932038834951457
qbftx87x,4,H,0.9105058365758755
qbftx87x,4,L,0.9479166666666666
qbftx87x,5,H,0.9045643153526971
qbftx87x,5,L,0.8761904761904762
qbftx87x,6,H,0.8916666666666667
qbftx87x,6,L,0.9285714285714285
qh2z8vvu,1,H,0.9421487603305785
qh2z8vvu,1,L,0.9111111111111111
qh2z8vvu,2,H,0.9352226720647773
qh2z8vvu,2,L,0.9042553191489362
qh2z8vvu,3,H,0.7398373983739841
qh2z8vvu,3,L,0.7821782178217823
qh2z8vvu,4,H,0.9170305676855894
qh2z8vvu,4,L,0.8796296296296295
qh2z8vvu,5,H,0.8879668049792531
qh2z8vvu,5,L,0.9029126213592233
qh2z8vvu,6,H,0.8744939271255059
qh2z8vvu,6,L,0.8555555555555555
qkicgoft,1,H,0.9146341463414633
qkicgoft,1,L,0.8901098901098901
qkicgoft,2,H,0.9411764705882353
qkicgoft,2,L,0.8979591836734694
qkicgoft,3,H,0.9121338912133892
qkicgoft,3,L,0.8367346938775511
qkicgoft,4,H,0.926530612244898
qkicgoft,4,L,0.9090909090909091
qkicgoft,5,H,0.9421487603305785
qkicgoft,5,L,0.9494949494949495
qkicgoft,6,H,0.926829268292683
qkicgoft,6,L,0.8673469387755102
qqwe9imb,1,H,0.962962962962963
qqwe9imb,1,L,0.9805825242718447
qqwe9imb,2,H,0.9399141630901288
qqwe9imb,2,L,0.9537037037037037
qqwe9imb,3,H,0.9469387755102041
qqwe9imb,3,L,0.9166666666666667
qqwe9imb,4,H,0.9508196721311476
qqwe9imb,4,L,0.9431818181818181
qqwe9imb,5,H,0.930327868852459
qqwe9imb,5,L,0.9157894736842105
qqwe9imb,6,H,0.9713114754098361
qqwe9imb,6,L,0.9148936170212766
qraan3df,1,H,0.9803921568627451
qraan3df,1,L,0.9555555555555555
qraan3df,2,H,0.9617021276595745
qraan3df,2,L,0.9523809523809523
qraan3df,3,H,0.972
qraan3df,3,L,0.9489795918367347
qraan3df,4,H,0.9625
qraan3df,4,L,0.9519230769230769
qraan3df,5,H,0.9426229508196722
qraan3df,5,L,0.9130434782608695
qraan3df,6,H,0.9112903225806452
qraan3df,6,L,0.9270833333333334
qt76109e,1,H,0.9116465863453815
qt76109e,1,L,0.865979381443299
qt76109e,2,H,0.8106995884773665
qt76109e,2,L,0.8556701030927835
qt76109e,3,H,0.798449612403101
qt76109e,3,L,0.7142857142857142
qt76109e,4,H,0.8571428571428571
qt76109e,4,L,0.8383838383838385
qt76109e,5,H,0.9105691056910569
qt76109e,5,L,0.9587628865979381
qt76109e,6,H,0.8412017167381973
qt76109e,6,L,0.78125
qtl2vxy4,1,H,0.8934426229508196
qtl2vxy4,1,L,0.8736842105263158
qtl2vxy4,2,H,0.8818565400843881
qtl2vxy4,2,L,0.8709677419354838
qtl2vxy4,3,H,0.8448275862068966
qtl2vxy4,3,L,0.7946428571428571
qtl2vxy4,4,H,0.9163346613545816
qtl2vxy4,4,L,0.8064516129032258
qtl2vxy4,5,H,0.9499999999999998
qtl2vxy4,5,L,0.9380530973451326
qtl2vxy4,6,H,0.9322709163346613
qtl2vxy4,6,L,0.9326923076923077
qw0603kl,1,H,0.963265306122449
qw0603kl,1,L,0.9381443298969072
qw0603kl,2,H,0.9198312236286921
qw0603kl,2,L,0.8846153846153846
qw0603kl,3,H,0.9237288135593221
qw0603kl,3,L,0.8737864077669902
qw0603kl,4,H,0.9291666666666667
qw0603kl,4,L,0.9259259259259259
qw0603kl,5,H,0.904
qw0603kl,5,L,0.883495145631068
qw0603kl,6,H,0.8934426229508197
qw0603kl,6,L,0.9361702127659575
qyefhmeo,1,H,0.946058091286307
qyefhmeo,1,L,0.941747572815534
qyefhmeo,2,H,0.9717741935483871
qyefhmeo,2,L,0.912621359223301
qyefhmeo,3,H,0.9645669291338582
qyefhmeo,3,L,0.865979381443299
qyefhmeo,4,H,0.9516129032258065
qyefhmeo,4,L,0.851063829787234
qyefhmeo,5,H,0.8958333333333333
qyefhmeo,5,L,0.9345794392523364
qyefhmeo,6,H,0.9426229508196722
qyefhmeo,6,L,0.925531914893617
r0jqeaev,1,H,0.9506172839506173
r0jqeaev,1,L,0.9405940594059405
r0jqeaev,2,H,0.8297872340425533
r0jqeaev,2,L,0.8
r0jqeaev,3,H,0.7926829268292682
r0jqeaev,3,L,0.8020833333333333
r0jqeaev,4,H,0.9696969696969697
r0jqeaev,4,L,0.956989247311828
r0jqeaev,5,H,0.8921161825726142
r0jqeaev,5,L,0.9333333333333333
r0jqeaev,6,H,0.9246861924686193
r0jqeaev,6,L,0.897196261682243
r1rsvgco,1,H,0.9547325102880658
r1rsvgco,1,L,0.9523809523809523
r1rsvgco,2,H,0.946058091286307
r1rsvgco,2,L,0.9387755102040817
r1rsvgco,3,H,0.962655601659751
r1rsvgco,3,L,0.9108910891089109
r1rsvgco,4,H,0.9662447257383966
r1rsvgco,4,L,0.9519230769230769
r1rsvgco,5,H,0.9637096774193548
r1rsvgco,5,L,0.945054945054945
r1rsvgco,6,H,0.9748953974895397
r1rsvgco,6,L,0.963302752293578
r84jyjzi,1,H,0.9346938775510204
r84jyjzi,1,L,0.91
r84jyjzi,2,H,0.9274193548387097
r84jyjzi,2,L,0.9375
r84jyjzi,3,H,0.9087136929460581
r84jyjzi,3,L,0.8823529411764706
r84jyjzi,4,H,0.8987854251012146
r84jyjzi,4,L,0.9120879120879122
r84jyjzi,5,H,0.9243027888446215
r84jyjzi,5,L,0.9213483146067416
r84jyjzi,6,H,0.95
r84jyjzi,6,L,0.8795180722891567
r9pl56hp,1,H,0.9322709163346613
r9pl56hp,1,L,0.9
r9pl56hp,2,H,0.9453781512605042
r9pl56hp,2,L,0.875
r9pl56hp,3,H,0.9156118143459915
r9pl56hp,3,L,0.8018018018018016
r9pl56hp,4,H,0.9659574468085106
r9pl56hp,4,L,0.9142857142857144
r9pl56hp,5,H,0.9352226720647773
r9pl56hp,5,L,0.9428571428571428
r9pl56hp,6,H,0.890295358649789
r9pl56hp,6,L,0.8556701030927835
rwtn9oet,1,H,0.9087136929460581
rwtn9oet,1,L,0.8415841584158417
rwtn9oet,2,H,0.9153225806451615
rwtn9oet,2,L,0.9647058823529412
rwtn9oet,3,H,0.9206349206349207
rwtn9oet,3,L,0.9222222222222222
rwtn9oet,4,H,0.9800796812749004
rwtn9oet,4,L,0.9666666666666667
rwtn9oet,5,H,0.927710843373494
rwtn9oet,5,L,0.9506172839506173
rwtn9oet,6,H,0.902834008097166
rwtn9oet,6,L,0.9024390243902439
s6ye1o1i,1,H,0.9659574468085106
s6ye1o1i,1,L,0.9313725490196079
s6ye1o1i,2,H,0.9253112033195021
s6ye1o1i,2,L,0.9479166666666667
s6ye1o1i,3,H,0.9098360655737705
s6ye1o1i,3,L,0.94
s6ye1o1i,4,H,0.9549180327868853
s6ye1o1i,4,L,0.8947368421052632
s6ye1o1i,5,H,0.902439024390244
s6ye1o1i,5,L,0.8901098901098901
s6ye1o1i,6,H,0.9523809523809523
s6ye1o1i,6,L,0.9090909090909091
sckw9xi2,1,H,0.9915966386554622
sckw9xi2,1,L,0.9897959183673469
sckw9xi2,2,H,0.9878542510121457
sckw9xi2,2,L,0.9607843137254902
sckw9xi2,3,H,0.9836734693877551
sckw9xi2,3,L,0.9805825242718447
sckw9xi2,4,H,0.9877049180327868
sckw9xi2,4,L,1
sckw9xi2,5,H,0.9707112970711298
sckw9xi2,5,L,0.9901960784313726
