id,aq_sum,aq_group,bin,overall_median_rt,bin_median_rt,overall_mean_acc,bin_mean_acc,aq_centered,bin_mean_acc_perc,bin_median_rt_scaled,bin_mean_error_rate_scaled,bias
0qlz7yxg,24,2,2,363,381,0.9068413391557492,0.8541666666666667,5.851351351351351,85.41666666666667,0.677773499870551,1.4895454018997318,-0.8117719020291808
0qlz7yxg,24,2,3,363,381,0.9068413391557492,0.8779069767441859,5.851351351351351,87.7906976744186,0.677773499870551,0.8149502055957644,-0.13717670572521334
0qlz7yxg,24,2,4,363,338,0.9068413391557492,0.9302325581395348,5.851351351351351,93.02325581395348,-1.429040511775261,-0.6719126760538072,-0.7571278357214537
0qlz7yxg,24,2,5,363,360,0.9068413391557492,0.9104046242774568,5.851351351351351,91.04046242774568,-0.35113566860763623,-0.10849000413779314,-0.2426456644698431
0qlz7yxg,24,2,6,363,352,0.9068413391557492,0.9508670520231212,5.851351351351351,95.08670520231212,-0.7431010661231361,-1.2582542363189535,0.5151531701958174
0v04fxma,16,1,1,378.5,460.6000000014901,0.92156862745098,0.9552238805970148,-2.148648648648649,95.52238805970148,1.6321527403594709,-1.215950170689185,2.848102911048656
0v04fxma,16,1,2,378.5,424.09999999403954,0.92156862745098,0.9446064139941692,-2.148648648648649,94.46064139941693,0.837131721247522,-0.8307700105407972,1.6679017317883194
0v04fxma,16,1,3,378.5,364.84999999403954,0.92156862745098,0.9080118694362018,-2.148648648648649,90.80118694362018,-0.4534160971844684,0.4968058661393785,-0.9502219633238469
0v04fxma,16,1,4,378.5,347,0.92156862745098,0.9343283582089552,-2.148648648648649,93.43283582089552,-0.8422140474176966,-0.4579029866594339,-0.38431106075826266
0v04fxma,16,1,5,378.5,352.94999999552965,0.92156862745098,0.8823529411764706,-2.148648648648649,88.23529411764706,-0.7126147307273818,1.427659756809538,-2.14027448753692
0v04fxma,16,1,6,378.5,364.5,0.92156862745098,0.9057142857142856,-2.148648648648649,90.57142857142856,-0.4610395862774462,0.5801575449405008,-1.0411971312179469
10gr6k2l,17,1,1,361.39999997615814,366.30000019073486,0.9036027263875366,0.8860398860398859,-1.1486486486486491,88.6039886039886,0.466916916607182,1.4232618128056564,-0.9563448961984744
10gr6k2l,17,1,2,361.39999997615814,368.2999999523163,0.9036027263875366,0.9178885630498532,-1.1486486486486491,91.78885630498532,0.6312278307051169,-1.1433919523581437,1.7746197830632606
10gr6k2l,17,1,3,361.39999997615814,371.40000009536743,0.9036027263875366,0.915204678362573,-1.1486486486486491,91.5204678362573,0.8859097896698038,-0.9271003074738883,1.813010097143692
10gr6k2l,17,1,4,361.39999997615814,338.14999997615814,0.9036027263875366,0.903030303030303,-1.1486486486486491,90.3030303030303,-1.8457594926424128,0.05402070660494191,-1.8997801992473546
10gr6k2l,17,1,5,361.39999997615814,356.09999990463257,0.9036027263875366,0.8930635838150289,-1.1486486486486491,89.30635838150289,-0.3710688686928412,0.8572288710196735,-1.2282977397125148
10gr6k2l,17,1,6,361.39999997615814,363.4500000476837,0.9036027263875366,0.9069767441860466,-1.1486486486486491,90.69767441860466,0.23277382435316057,-0.2640191305982396,0.4967929549514002
11qq9hxf,20,2,1,382.9500000476837,411.7999999523163,0.871794871794872,0.9161676646706588,1.8513513513513509,91.61676646706589,0.9868567556369567,-1.0289389712427528,2.0157957268797095
11qq9hxf,20,2,2,382.9500000476837,421.2999999523163,0.871794871794872,0.9196428571428572,1.8513513513513509,91.96428571428572,1.3180362381385184,-1.1099702897277743,2.428006527866293
11qq9hxf,20,2,3,382.9500000476837,384.59999990463257,0.871794871794872,0.8786982248520709,1.8513513513513509,87.8698224852071,0.03863760407544694,-0.1552612870036849,0.19389889107913186
11qq9hxf,20,2,4,382.9500000476837,345.7500001192093,0.871794871794872,0.8513119533527695,1.8513513513513509,85.13119533527696,-1.3157121668847909,0.4833064198874766,-1.7990185867722674
