datetime,id,trial_type,correct,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,cumulative_rt,actual_triplet,triplet_type
2023-04-11T22:51:22Z,qh2z8vvu,serial-reaction-time,1,R,3,0,3,4132,0,3,708.9999999403954,443,L
2023-04-11T22:51:23Z,qh2z8vvu,serial-reaction-time,1,P,3,1,4,4132,0,1,421.7999999523163,431,H
2023-04-11T22:51:23Z,qh2z8vvu,serial-reaction-time,1,R,3,1,5,4132,0,2,425.5999999642372,312,H
2023-04-11T22:51:24Z,qh2z8vvu,serial-reaction-time,1,P,3,1,6,4132,0,3,366.800000011921,123,H
2023-04-11T22:51:24Z,qh2z8vvu,serial-reaction-time,1,R,3,1,7,4132,0,4,424,234,H
2023-04-11T22:51:25Z,qh2z8vvu,serial-reaction-time,1,P,3,1,8,4132,0,2,358,342,H
2023-04-11T22:51:25Z,qh2z8vvu,serial-reaction-time,1,R,3,1,9,4132,0,3,374.199999988079,423,L
2023-04-11T22:51:26Z,qh2z8vvu,serial-reaction-time,1,P,3,1,10,4132,0,4,419.699999988079,234,H
2023-04-11T22:51:26Z,qh2z8vvu,serial-reaction-time,1,R,3,1,11,4132,0,3,367.300000011921,343,T
2023-04-11T22:51:27Z,qh2z8vvu,serial-reaction-time,NA,P,3,1,12,4132,0,1,323.19999998807907,431,H
2023-04-11T22:51:27Z,qh2z8vvu,serial-reaction-time,1,P,3,0,12,4132,0,1,531.1999999880791,431,H
2023-04-11T22:51:27Z,qh2z8vvu,serial-reaction-time,1,R,3,1,13,4132,0,4,393.5,314,L
2023-04-11T22:51:28Z,qh2z8vvu,serial-reaction-time,1,P,3,1,14,4132,0,3,382.60000002384186,143,H
2023-04-11T22:51:28Z,qh2z8vvu,serial-reaction-time,1,R,3,1,15,4132,0,4,354,434,T
2023-04-11T22:51:29Z,qh2z8vvu,serial-reaction-time,1,P,3,1,16,4132,0,2,367.800000011921,342,H
2023-04-11T22:51:29Z,qh2z8vvu,serial-reaction-time,1,R,3,1,17,4132,0,2,343.80000001192093,422,L
2023-04-11T22:51:30Z,qh2z8vvu,serial-reaction-time,1,P,3,1,18,4132,0,4,446.199999988079,224,H
2023-04-11T22:51:30Z,qh2z8vvu,serial-reaction-time,1,R,3,1,19,4132,0,1,259.10000002384186,241,L
2023-04-11T22:51:31Z,qh2z8vvu,serial-reaction-time,1,P,3,1,20,4132,0,1,277,411,H
2023-04-11T22:51:31Z,qh2z8vvu,serial-reaction-time,1,R,3,1,21,4132,0,1,294.4000000357628,111,R
2023-04-11T22:51:32Z,qh2z8vvu,serial-reaction-time,1,P,3,1,22,4132,0,3,415.60000002384186,113,H
2023-04-11T22:51:32Z,qh2z8vvu,serial-reaction-time,1,R,3,1,23,4132,0,1,512,131,T
2023-04-11T22:51:33Z,qh2z8vvu,serial-reaction-time,NA,P,3,1,24,4132,0,2,312.30000001192093,312,H
2023-04-11T22:51:33Z,qh2z8vvu,serial-reaction-time,1,P,3,0,24,4132,0,2,642.0000000596046,312,H
2023-04-11T22:51:34Z,qh2z8vvu,serial-reaction-time,1,R,3,1,25,4132,0,4,418.699999988079,124,L
2023-04-11T22:51:34Z,qh2z8vvu,serial-reaction-time,1,P,3,1,26,4132,0,4,354.4000000357628,244,H
2023-04-11T22:51:35Z,qh2z8vvu,serial-reaction-time,NA,R,3,1,27,4132,0,1,282.89999997615814,441,H
2023-04-11T22:51:35Z,qh2z8vvu,serial-reaction-time,1,R,3,0,27,4132,0,1,514.8999999761581,441,H
2023-04-11T22:51:35Z,qh2z8vvu,serial-reaction-time,1,P,3,1,28,4132,0,1,305.0999999642372,411,H
2023-04-11T22:51:36Z,qh2z8vvu,serial-reaction-time,1,R,3,1,29,4132,0,2,414.199999988079,112,L
